"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 27, 2016","9,300.0","9,650.0","9,650.0","9,300.0","65.43K","-3.93%"
"Nov 20, 2016","9,680.0","9,700.0","9,800.0","9,460.0","293.69K","0.83%"
"Nov 13, 2016","9,600.0","9,800.0","10,100.0","9,300.0","334.56K","-4.00%"
"Nov 06, 2016","10,000.0","10,100.0","10,250.0","9,900.0","396.75K","-0.99%"
"Oct 30, 2016","10,100.0","10,350.0","10,350.0","9,800.0","228.76K","-1.94%"
"Oct 23, 2016","10,300.0","10,450.0","10,500.0","9,680.0","261.94K","-1.90%"
"Oct 16, 2016","10,500.0","10,500.0","10,700.0","10,350.0","207.50K","1.45%"
"Oct 09, 2016","10,350.0","10,400.0","10,500.0","10,250.0","192.37K","-0.48%"
"Oct 02, 2016","10,400.0","10,300.0","10,500.0","10,200.0","286.42K","0.97%"
"Sep 25, 2016","10,300.0","10,400.0","10,600.0","10,200.0","97.41K","-2.83%"
"Sep 18, 2016","10,600.0","10,400.0","10,700.0","10,300.0","344.80K","-0.93%"
"Sep 11, 2016","10,700.0","10,400.0","10,700.0","10,200.0","399.59K","1.90%"
"Sep 04, 2016","10,500.0","10,900.0","10,900.0","10,000.0","1.10M","-5.41%"
"Aug 28, 2016","11,100.0","11,100.0","11,200.0","10,900.0","236.46K","-0.89%"
"Aug 21, 2016","11,200.0","10,900.0","11,300.0","10,900.0","385.34K","1.82%"
"Aug 14, 2016","11,000.0","10,900.0","11,000.0","10,600.0","472.99K","2.80%"
"Aug 07, 2016","10,700.0","11,000.0","11,100.0","10,600.0","300.86K","-2.73%"
"Jul 31, 2016","11,000.0","11,900.0","11,900.0","11,000.0","261.87K","-7.56%"
"Jul 24, 2016","11,900.0","11,200.0","12,000.0","11,000.0","1.12M","10.19%"
"Jul 17, 2016","10,800.0","12,300.0","12,400.0","10,800.0","2.03M","-12.20%"
"Jul 10, 2016","12,300.0","11,000.0","12,400.0","10,800.0","1.30M","10.81%"
"Jul 03, 2016","11,100.0","11,400.0","11,400.0","11,000.0","314.34K","-2.63%"
"Jun 26, 2016","11,400.0","11,200.0","11,500.0","11,200.0","362.49K","0.00%"
"Jun 19, 2016","11,400.0","11,800.0","11,800.0","11,400.0","253.84K","-3.39%"
"Jun 12, 2016","11,800.0","11,800.0","11,800.0","11,400.0","249.37K","0.00%"
"Jun 05, 2016","11,800.0","12,300.0","12,300.0","11,300.0","943.63K","-3.28%"
"May 29, 2016","12,200.0","12,500.0","13,000.0","12,200.0","1.38M","-3.17%"
"May 22, 2016","12,600.0","11,700.0","12,800.0","11,700.0","3.12M","5.00%"
"May 15, 2016","12,000.0","11,200.0","12,200.0","11,200.0","3.23M","6.19%"
"May 08, 2016","11,300.0","10,500.0","11,500.0","10,500.0","1.58M","6.60%"
"May 01, 2016","10,600.0","10,500.0","10,800.0","10,400.0","996.90K","0.00%"
"Apr 24, 2016","10,600.0","10,500.0","10,600.0","10,300.0","599.69K","0.95%"
"Apr 17, 2016","10,500.0","10,300.0","10,600.0","10,200.0","916.04K","0.96%"
"Apr 10, 2016","10,400.0","10,400.0","10,500.0","10,200.0","695.61K","0.00%"
"Apr 03, 2016","10,400.0","10,500.0","10,500.0","9,900.0","3.87M","-0.95%"
"Mar 27, 2016","10,500.0","10,300.0","10,600.0","10,200.0","1.99M","1.94%"
"Mar 20, 2016","10,300.0","10,400.0","10,500.0","10,200.0","719.33K","-0.96%"
"Mar 13, 2016","10,400.0","10,300.0","10,600.0","10,300.0","1.09M","0.97%"
"Mar 06, 2016","10,300.0","10,600.0","10,600.0","10,300.0","905.58K","-0.96%"
"Feb 28, 2016","10,400.0","10,500.0","10,600.0","10,400.0","1.05M","-0.95%"
"Feb 21, 2016","10,500.0","10,400.0","10,600.0","10,200.0","1.31M","0.00%"
"Feb 14, 2016","10,500.0","10,800.0","10,800.0","10,000.0","1.78M","-2.78%"
"Jan 31, 2016","10,800.0","10,500.0","10,800.0","10,200.0","1.26M","2.86%"
"Jan 24, 2016","10,500.0","10,300.0","10,700.0","10,000.0","2.91M","1.94%"
"Jan 17, 2016","10,300.0","11,000.0","11,100.0","10,100.0","1.15M","-8.04%"
"Jan 10, 2016","11,200.0","10,900.0","12,000.0","10,800.0","1.57M","2.75%"
"Jan 03, 2016","10,900.0","11,100.0","11,300.0","10,900.0","1.08M","-2.68%"
"Dec 27, 2015","11,200.0","11,000.0","11,600.0","10,600.0","1.21M","1.82%"
"Dec 20, 2015","11,000.0","11,000.0","11,300.0","10,900.0","762.99K","-2.65%"
"Dec 13, 2015","11,300.0","11,600.0","12,000.0","10,900.0","3.28M","3.67%"
"Dec 06, 2015","10,900.0","10,500.0","10,900.0","10,000.0","1.95M","3.81%"
"Nov 29, 2015","10,500.0","11,000.0","11,000.0","10,400.0","1.11M","-3.67%"
"Nov 22, 2015","10,900.0","11,100.0","11,300.0","10,900.0","1.18M","-3.54%"
"Nov 15, 2015","11,300.0","11,600.0","11,600.0","11,200.0","965.67K","-2.59%"
"Nov 08, 2015","11,600.0","11,500.0","11,600.0","11,100.0","931.93K","0.00%"
"Nov 01, 2015","11,600.0","11,700.0","11,800.0","11,400.0","554.95K","-1.69%"
"Oct 25, 2015","11,800.0","11,700.0","11,900.0","11,700.0","694.57K","0.00%"
"Oct 18, 2015","11,800.0","11,700.0","12,000.0","11,600.0","1.31M","0.85%"
"Oct 11, 2015","11,700.0","11,600.0","11,800.0","11,500.0","1.36M","0.86%"
"Oct 04, 2015","11,600.0","11,900.0","12,000.0","11,400.0","2.77M","-2.52%"
"Sep 27, 2015","11,900.0","11,900.0","12,000.0","11,800.0","1.19M","-0.83%"
"Sep 20, 2015","12,000.0","11,700.0","12,100.0","11,700.0","899.10K","1.69%"
"Sep 13, 2015","11,800.0","12,000.0","12,000.0","11,600.0","1.32M","-1.67%"
"Sep 06, 2015","12,000.0","11,700.0","12,100.0","11,700.0","983.01K","0.84%"
"Aug 30, 2015","11,900.0","12,000.0","12,000.0","11,500.0","1.03M","-1.65%"
"Aug 23, 2015","12,100.0","11,200.0","12,300.0","11,200.0","3.06M","4.31%"
"Aug 16, 2015","11,600.0","13,400.0","13,400.0","11,200.0","14.05M","-14.07%"
"Aug 09, 2015","13,500.0","13,500.0","13,900.0","13,500.0","3.48M","-1.46%"
"Aug 02, 2015","13,700.0","13,500.0","13,900.0","13,300.0","3.60M","0.74%"
"Jul 26, 2015","13,600.0","14,100.0","14,300.0","13,600.0","5.74M","-4.23%"
"Jul 19, 2015","14,200.0","14,300.0","14,600.0","13,900.0","7.45M","-2.74%"
"Jul 12, 2015","14,600.0","14,100.0","15,900.0","14,000.0","21.47M","4.29%"
"Jul 05, 2015","14,000.0","13,500.0","14,600.0","13,500.0","5.61M","3.70%"
"Jun 28, 2015","13,500.0","13,100.0","13,700.0","12,800.0","2.05M","2.27%"
"Jun 21, 2015","13,200.0","13,400.0","13,600.0","13,200.0","2.36M","-1.49%"
"Jun 14, 2015","13,400.0","13,100.0","13,900.0","13,100.0","4.07M","1.52%"
"Jun 07, 2015","13,200.0","13,800.0","14,100.0","13,100.0","4.61M","-4.35%"
"May 31, 2015","13,800.0","13,500.0","13,900.0","13,000.0","5.88M","2.22%"
"May 24, 2015","13,500.0","12,300.0","14,000.0","12,000.0","5.38M","9.76%"
"May 17, 2015","12,300.0","12,300.0","12,400.0","12,000.0","986.70K","0.82%"
"May 10, 2015","12,200.0","12,400.0","12,500.0","12,000.0","578.60K","-1.61%"
"May 03, 2015","12,400.0","12,900.0","12,900.0","12,200.0","531.19K","-3.88%"
"Apr 26, 2015","12,900.0","12,900.0","13,000.0","12,700.0","68.09K","0.78%"
"Apr 19, 2015","12,800.0","12,800.0","13,100.0","12,600.0","1.25M","0.00%"
"Apr 12, 2015","12,800.0","12,800.0","13,000.0","12,600.0","1.25M","0.79%"
"Apr 05, 2015","12,700.0","12,900.0","12,900.0","12,400.0","911.07K","-1.55%"
"Mar 29, 2015","12,900.0","12,500.0","13,100.0","12,300.0","781.65K","0.78%"
"Mar 22, 2015","12,800.0","13,000.0","13,200.0","12,600.0","1.43M","-2.29%"
"Mar 15, 2015","13,100.0","13,100.0","13,300.0","13,000.0","2.18M","-0.76%"
"Mar 08, 2015","13,200.0","13,200.0","13,400.0","13,100.0","3.04M","0.00%"
"Mar 01, 2015","13,200.0","13,200.0","13,300.0","13,000.0","3.18M","0.00%"
"Feb 22, 2015","13,200.0","12,900.0","13,700.0","12,900.0","4.83M","-0.75%"
"Feb 08, 2015","13,300.0","13,300.0","13,400.0","12,900.0","3.84M","-0.75%"
"Feb 01, 2015","13,400.0","13,700.0","13,900.0","12,300.0","7.63M","-3.60%"
"Jan 25, 2015","13,900.0","13,600.0","14,600.0","13,100.0","11.26M","3.73%"
"Jan 18, 2015","13,400.0","13,000.0","13,600.0","12,300.0","5.72M","3.08%"
"Jan 11, 2015","13,000.0","13,300.0","13,700.0","12,900.0","2.45M","-2.99%"
"Jan 04, 2015","13,400.0","12,700.0","13,800.0","12,600.0","3.97M","4.69%"
"Dec 28, 2014","12,800.0","12,500.0","12,900.0","12,500.0","1.62M","2.40%"
"Dec 21, 2014","12,500.0","11,700.0","12,600.0","11,600.0","1.45M","6.84%"
"Dec 14, 2014","11,700.0","11,900.0","12,400.0","11,400.0","1.87M","-2.50%"
"Dec 07, 2014","12,000.0","12,600.0","12,900.0","11,500.0","1.90M","-8.40%"
"Nov 30, 2014","13,100.0","11,200.0","13,400.0","11,200.0","8.40M","16.96%"
"Nov 23, 2014","11,200.0","11,300.0","11,400.0","11,000.0","1.43M","-0.88%"
"Nov 16, 2014","11,300.0","11,700.0","11,800.0","11,300.0","2.28M","-3.42%"
"Nov 09, 2014","11,700.0","11,900.0","11,900.0","11,500.0","1.43M","-1.68%"
"Nov 02, 2014","11,900.0","12,000.0","12,200.0","11,800.0","1.34M","-0.83%"
"Oct 26, 2014","12,000.0","11,700.0","12,000.0","11,500.0","759.01K","1.69%"
"Oct 19, 2014","11,800.0","11,900.0","12,100.0","11,700.0","325.90K","-0.84%"
"Oct 12, 2014","11,900.0","12,100.0","12,300.0","11,900.0","1.07M","-2.46%"
"Oct 05, 2014","12,200.0","12,200.0","12,300.0","12,100.0","861.31K","-0.81%"
"Sep 28, 2014","12,300.0","12,200.0","12,300.0","12,000.0","1.12M","0.00%"
"Sep 21, 2014","12,300.0","12,300.0","12,400.0","12,100.0","830.59K","0.00%"
"Sep 14, 2014","12,300.0","12,600.0","12,600.0","12,300.0","765.24K","-2.38%"
"Sep 07, 2014","12,600.0","12,600.0","12,700.0","12,400.0","989.53K","0.00%"
"Aug 31, 2014","12,600.0","12,800.0","12,900.0","12,600.0","684.24K","-1.56%"
"Aug 24, 2014","12,800.0","12,700.0","12,800.0","12,500.0","1.66M","1.59%"
"Aug 17, 2014","12,600.0","12,800.0","12,900.0","12,600.0","1.32M","-1.56%"
"Aug 10, 2014","12,800.0","12,700.0","13,000.0","12,700.0","1.02M","0.79%"
"Aug 03, 2014","12,700.0","12,600.0","12,800.0","12,600.0","925.62K","-0.78%"
"Jul 27, 2014","12,800.0","13,000.0","13,000.0","12,600.0","1.12M","-0.78%"
"Jul 20, 2014","12,900.0","13,000.0","13,000.0","12,800.0","1.49M","-0.77%"
"Jul 13, 2014","13,000.0","13,000.0","13,200.0","12,900.0","1.93M","-0.76%"
"Jul 06, 2014","13,100.0","13,200.0","13,300.0","13,000.0","2.33M","-1.50%"
"Jun 29, 2014","13,300.0","13,200.0","13,300.0","13,000.0","1.97M","0.76%"
"Jun 22, 2014","13,200.0","13,400.0","13,500.0","13,200.0","1.79M","-1.49%"
"Jun 15, 2014","13,400.0","13,600.0","13,600.0","13,200.0","1.29M","-2.19%"
"Jun 08, 2014","13,700.0","13,400.0","13,800.0","13,300.0","3.94M","3.01%"
"Jun 01, 2014","13,300.0","13,200.0","13,300.0","13,000.0","1.66M","0.76%"
"May 25, 2014","13,200.0","12,800.0","13,500.0","12,800.0","3.79M","3.13%"
"May 18, 2014","12,800.0","12,800.0","13,100.0","12,800.0","1.47M","0.00%"
"May 11, 2014","12,800.0","12,600.0","13,100.0","12,200.0","2.93M","-1.54%"
"May 04, 2014","13,000.0","13,100.0","13,200.0","12,100.0","4.46M","-1.52%"
"Apr 27, 2014","13,200.0","13,400.0","13,400.0","13,100.0","694.66K","-1.49%"
"Apr 20, 2014","13,400.0","13,400.0","13,500.0","13,200.0","2.19M","-0.74%"
"Apr 13, 2014","13,500.0","14,200.0","14,200.0","13,300.0","4.73M","-4.26%"
"Apr 06, 2014","14,100.0","14,100.0","14,300.0","13,900.0","2.52M","0.00%"
"Mar 30, 2014","14,100.0","15,000.0","15,000.0","13,900.0","4.14M","-5.37%"
"Mar 23, 2014","14,900.0","14,600.0","15,900.0","14,200.0","11.65M","3.47%"
"Mar 16, 2014","14,400.0","13,900.0","14,600.0","13,800.0","8.23M","5.11%"
"Mar 09, 2014","13,700.0","13,900.0","13,900.0","13,600.0","4.89M","-1.44%"
"Mar 02, 2014","13,900.0","13,800.0","13,900.0","13,200.0","6.67M","0.00%"
"Feb 23, 2014","13,900.0","13,300.0","14,400.0","13,200.0","7.69M","5.30%"
"Feb 16, 2014","13,200.0","13,100.0","13,600.0","13,000.0","7.47M","-2.22%"
"Feb 09, 2014","13,500.0","13,300.0","13,800.0","13,200.0","4.07M","1.50%"
"Feb 02, 2014","13,300.0","13,400.0","13,500.0","13,100.0","1.17M","0.00%"
"Jan 26, 2014","13,300.0","13,400.0","13,500.0","13,200.0","841.15K","-1.48%"
"Jan 19, 2014","13,500.0","13,200.0","13,900.0","13,100.0","7.41M","3.05%"
"Jan 12, 2014","13,100.0","12,800.0","13,400.0","12,700.0","6.77M","2.34%"
"Jan 05, 2014","12,800.0","12,900.0","13,200.0","12,700.0","5.18M","0.00%"
"Dec 29, 2013","12,800.0","12,500.0","12,900.0","12,200.0","2.57M","2.40%"
"Dec 22, 2013","12,500.0","12,900.0","12,900.0","12,500.0","1.70M","-2.34%"
"Dec 15, 2013","12,800.0","13,000.0","13,100.0","12,800.0","1.70M","-1.54%"
"Dec 08, 2013","13,000.0","13,200.0","13,400.0","12,800.0","2.63M","-0.76%"
"Dec 01, 2013","13,100.0","13,300.0","13,300.0","12,900.0","2.93M","-1.50%"
"Nov 24, 2013","13,300.0","13,100.0","13,400.0","12,700.0","5.87M","2.31%"
"Nov 17, 2013","13,000.0","13,200.0","13,400.0","13,000.0","4.37M","-1.52%"
"Nov 10, 2013","13,200.0","13,600.0","13,700.0","13,100.0","3.20M","-2.22%"
"Nov 03, 2013","13,500.0","13,400.0","14,000.0","13,100.0","3.98M","0.75%"
"Oct 27, 2013","13,400.0","13,800.0","13,900.0","13,300.0","2.05M","-3.60%"
"Oct 20, 2013","13,900.0","13,900.0","13,900.0","13,700.0","616.05K","0.00%"
"Oct 13, 2013","13,900.0","13,900.0","14,000.0","13,800.0","1.14M","-0.71%"
"Oct 06, 2013","14,000.0","14,100.0","14,100.0","13,800.0","1.42M","-0.71%"
"Sep 29, 2013","14,100.0","13,900.0","14,100.0","13,900.0","2.08M","0.00%"
"Sep 22, 2013","14,100.0","14,000.0","14,100.0","13,900.0","825.83K","0.71%"
"Sep 15, 2013","14,000.0","14,100.0","14,200.0","13,900.0","532.55K","-0.71%"
"Sep 08, 2013","14,100.0","14,300.0","14,300.0","13,800.0","786.44K","-1.40%"
"Sep 01, 2013","14,300.0","14,700.0","14,700.0","14,100.0","191.98K","-2.72%"
"Aug 25, 2013","14,700.0","14,200.0","14,700.0","13,900.0","2.67M","3.52%"
"Aug 18, 2013","14,200.0","14,500.0","14,500.0","13,900.0","1.41M","-1.39%"
"Aug 11, 2013","14,400.0","14,500.0","14,500.0","14,200.0","1.50M","0.00%"
"Aug 04, 2013","14,400.0","14,600.0","14,600.0","14,300.0","1.68M","-0.69%"
"Jul 28, 2013","14,500.0","14,500.0","14,700.0","14,400.0","1.14M","0.69%"
"Jul 21, 2013","14,400.0","14,800.0","14,800.0","14,400.0","3.70M","-2.04%"
"Jul 14, 2013","14,700.0","14,700.0","14,800.0","14,700.0","1.74M","0.00%"
"Jul 07, 2013","14,700.0","14,700.0","14,800.0","14,600.0","1.63M","0.00%"
"Jun 30, 2013","14,700.0","15,100.0","15,100.0","14,600.0","1.42M","-2.65%"
"Jun 23, 2013","15,100.0","14,900.0","15,400.0","14,500.0","4.30M","1.34%"
"Jun 16, 2013","14,900.0","14,700.0","15,000.0","14,500.0","4.80M","1.36%"
"Jun 09, 2013","14,700.0","15,700.0","15,700.0","14,600.0","2.71M","-6.37%"
"Jun 02, 2013","15,700.0","15,100.0","15,800.0","15,000.0","3.17M","5.37%"
"May 26, 2013","14,900.0","14,800.0","15,100.0","14,800.0","2.36M","0.00%"
"May 19, 2013","14,900.0","14,900.0","15,100.0","14,700.0","3.50M","1.36%"
"May 12, 2013","14,700.0","15,000.0","15,000.0","14,700.0","2.28M","-1.34%"
"May 05, 2013","14,900.0","14,600.0","15,200.0","14,600.0","4.85M","2.05%"
"Apr 28, 2013","14,600.0","14,400.0","14,600.0","14,400.0","1.18M","0.69%"
"Apr 21, 2013","14,500.0","14,300.0","14,700.0","14,200.0","2.05M","1.40%"
"Apr 14, 2013","14,300.0","14,900.0","15,000.0","14,300.0","2.31M","-2.72%"
"Apr 07, 2013","14,700.0","14,700.0","14,900.0","14,400.0","2.47M","0.00%"
"Mar 31, 2013","14,700.0","14,600.0","14,800.0","14,400.0","2.30M","1.38%"
"Mar 24, 2013","14,500.0","14,800.0","14,900.0","14,400.0","1.84M","-2.03%"
"Mar 17, 2013","14,800.0","15,000.0","15,200.0","14,700.0","2.62M","-1.99%"
"Mar 10, 2013","15,100.0","15,100.0","15,400.0","15,000.0","1.60M","-1.31%"
"Mar 03, 2013","15,300.0","15,500.0","15,600.0","15,000.0","2.12M","-2.55%"
"Feb 24, 2013","15,700.0","15,900.0","16,100.0","15,300.0","5.58M","-0.63%"
"Feb 17, 2013","15,800.0","16,600.0","16,600.0","15,600.0","8.94M","-4.24%"
"Feb 03, 2013","16,500.0","16,400.0","16,700.0","16,100.0","5.24M","0.61%"
"Jan 27, 2013","16,400.0","15,900.0","18,000.0","15,800.0","21.84M","3.80%"
"Jan 20, 2013","15,800.0","15,700.0","15,800.0","15,200.0","3.83M","1.28%"
"Jan 13, 2013","15,600.0","15,400.0","16,000.0","15,100.0","3.32M","1.30%"
"Jan 06, 2013","15,400.0","16,000.0","16,300.0","15,400.0","6.90M","-3.14%"
"Dec 30, 2012","15,900.0","15,700.0","16,100.0","15,700.0","1.76M","1.27%"
"Dec 23, 2012","15,700.0","14,900.0","15,700.0","14,700.0","9.54M","5.37%"
"Dec 16, 2012","14,900.0","14,700.0","14,900.0","14,400.0","2.96M","1.36%"
"Dec 09, 2012","14,700.0","14,200.0","15,000.0","14,000.0","2.68M","3.52%"
"Dec 02, 2012","14,200.0","14,100.0","14,300.0","13,900.0","1.10M","-0.70%"
"Nov 25, 2012","14,300.0","14,200.0","14,300.0","14,000.0","959.23K","0.00%"
"Nov 18, 2012","14,300.0","14,500.0","14,500.0","14,200.0","999.85K","-1.38%"
"Nov 11, 2012","14,500.0","14,900.0","14,900.0","14,500.0","1.01M","-2.03%"
"Nov 04, 2012","14,800.0","14,400.0","15,000.0","14,400.0","1.49M","1.37%"
"Oct 28, 2012","14,600.0","15,300.0","15,800.0","14,400.0","3.35M","-4.58%"
"Oct 21, 2012","15,300.0","16,200.0","16,200.0","15,300.0","2.49M","-6.13%"
"Oct 14, 2012","16,300.0","15,200.0","16,300.0","15,200.0","7.19M","7.95%"
"Oct 07, 2012","15,100.0","14,400.0","15,200.0","14,400.0","5.78M","4.86%"
"Sep 30, 2012","14,400.0","14,400.0","14,500.0","14,200.0","4.84M","0.00%"
"Sep 23, 2012","14,400.0","13,900.0","15,100.0","13,800.0","6.75M","3.60%"
"Sep 16, 2012","13,900.0","14,800.0","15,300.0","13,200.0","11.35M","-5.44%"
"Sep 09, 2012","14,700.0","15,300.0","15,300.0","14,500.0","5.49M","-3.92%"
"Sep 02, 2012","15,300.0","16,100.0","16,300.0","15,200.0","3.94M","-4.97%"
"Aug 26, 2012","16,100.0","17,000.0","17,200.0","15,400.0","9.15M","-9.04%"
"Aug 19, 2012","17,700.0","20,500.0","20,800.0","17,100.0","6.98M","-13.24%"
"Aug 12, 2012","20,400.0","19,300.0","20,400.0","19,200.0","6.13M","6.25%"
"Aug 05, 2012","19,200.0","18,900.0","19,300.0","18,800.0","1.83M","1.59%"
"Jul 29, 2012","18,900.0","18,700.0","19,000.0","18,700.0","1.31M","1.07%"
"Jul 22, 2012","18,700.0","18,800.0","18,800.0","18,500.0","1.79M","-0.53%"
"Jul 15, 2012","18,800.0","18,600.0","18,900.0","18,600.0","2.78M","1.08%"
"Jul 08, 2012","18,600.0","18,500.0","18,700.0","18,400.0","1.51M","0.00%"
"Jul 01, 2012","18,600.0","18,600.0","18,700.0","18,200.0","2.96M","-2.11%"
"Jun 24, 2012","19,000.0","18,300.0","19,000.0","18,100.0","5.56M","3.83%"
"Jun 17, 2012","18,300.0","18,300.0","18,500.0","18,200.0","4.27M","0.00%"
"Jun 10, 2012","18,300.0","18,100.0","18,300.0","18,100.0","3.40M","1.10%"
"Jun 03, 2012","18,100.0","17,800.0","18,300.0","17,600.0","5.29M","1.12%"
"May 27, 2012","17,900.0","18,300.0","18,600.0","17,800.0","3.54M","-1.10%"
"May 20, 2012","18,100.0","17,700.0","18,200.0","17,700.0","6.51M","2.26%"
"May 13, 2012","17,700.0","18,500.0","18,500.0","17,600.0","12.84M","-3.80%"
"May 06, 2012","18,400.0","18,300.0","18,900.0","18,200.0","8.56M","0.55%"
"Apr 29, 2012","18,300.0","18,300.0","18,400.0","18,100.0","5.04M","0.00%"
"Apr 22, 2012","18,300.0","18,100.0","18,500.0","18,000.0","6.16M","0.55%"
"Apr 15, 2012","18,200.0","18,200.0","18,500.0","18,000.0","13.62M","0.00%"
"Apr 08, 2012","18,200.0","18,100.0","18,800.0","17,800.0","13.52M","1.11%"
"Apr 01, 2012","18,000.0","17,300.0","18,400.0","17,300.0","8.66M","4.05%"
"Mar 25, 2012","17,300.0","17,800.0","17,900.0","16,900.0","12.47M","-2.26%"
"Mar 18, 2012","17,700.0","17,200.0","18,500.0","17,100.0","12.02M","1.72%"
"Mar 11, 2012","17,400.0","17,100.0","17,900.0","16,800.0","18.80M","1.75%"
"Mar 04, 2012","17,100.0","20,100.0","21,100.0","16,800.0","33.36M","-12.31%"
"Feb 26, 2012","19,500.0","16,800.0","19,600.0","16,700.0","19.37M","16.07%"
"Feb 19, 2012","16,800.0","16,200.0","17,300.0","16,100.0","16.03M","5.66%"
"Feb 12, 2012","15,900.0","15,900.0","16,000.0","15,000.0","8.65M","-0.63%"
"Feb 05, 2012","16,000.0","15,800.0","17,000.0","15,500.0","14.80M","1.27%"
"Jan 29, 2012","15,800.0","14,100.0","16,300.0","14,000.0","13.04M","12.86%"
"Jan 15, 2012","14,000.0","13,900.0","14,100.0","13,500.0","1.76M","0.72%"
"Jan 08, 2012","13,900.0","14,500.0","15,000.0","13,800.0","3.65M","-3.47%"
"Jan 01, 2012","14,400.0","14,500.0","14,600.0","14,200.0","1.31M","0.70%"
"Dec 25, 2011","14,300.0","14,000.0","14,500.0","13,900.0","1.56M","2.88%"
"Dec 18, 2011","13,900.0","13,700.0","14,000.0","13,500.0","2.97M","2.96%"
"Dec 11, 2011","13,500.0","13,100.0","13,500.0","13,100.0","2.89M","3.05%"
"Dec 04, 2011","13,100.0","13,000.0","13,200.0","12,800.0","1.29M","1.55%"
"Nov 27, 2011","12,900.0","13,400.0","13,400.0","12,700.0","485.87K","-1.35%"
"Nov 20, 2011","13,077.0","12,479.0","13,162.0","12,479.0","3.06M","4.79%"
"Nov 13, 2011","12,479.0","12,308.0","12,564.0","12,222.0","3.73M","1.39%"
"Nov 06, 2011","12,308.0","12,479.0","12,479.0","12,137.0","1.79M","-1.37%"
"Oct 30, 2011","12,479.0","12,650.0","12,650.0","12,393.0","3.27M","-0.68%"
"Oct 23, 2011","12,564.0","12,308.0","12,821.0","12,308.0","2.00M","6.52%"
"Oct 16, 2011","11,795.0","13,419.0","13,419.0","11,795.0","5.74M","-10.97%"
"Oct 09, 2011","13,248.0","13,590.0","13,675.0","13,248.0","4.56M","-3.12%"
"Oct 02, 2011","13,675.0","13,675.0","13,675.0","13,504.0","2.78M","0.00%"
"Sep 25, 2011","13,675.0","13,675.0","13,675.0","13,504.0","2.47M","0.00%"
"Sep 18, 2011","13,675.0","13,333.0","13,932.0","13,333.0","3.56M","2.57%"
"Sep 11, 2011","13,333.0","13,333.0","13,590.0","13,333.0","3.47M","-1.27%"
"Sep 04, 2011","13,504.0","14,103.0","14,103.0","13,419.0","4.39M","-0.63%"
"Aug 28, 2011","13,590.0","12,821.0","13,590.0","12,821.0","5.40M","6.71%"
"Aug 21, 2011","12,735.0","12,650.0","12,906.0","12,650.0","3.20M","0.00%"
"Aug 14, 2011","12,735.0","12,735.0","12,821.0","12,650.0","1.85M","-0.67%"
"Aug 07, 2011","12,821.0","12,821.0","12,821.0","12,564.0","1.66M","0.00%"
"Jul 31, 2011","12,821.0","12,735.0","12,906.0","12,650.0","2.52M","0.68%"
"Jul 24, 2011","12,735.0","12,906.0","12,906.0","12,650.0","560.08K","-1.97%"
"Jul 17, 2011","12,991.0","12,564.0","13,504.0","12,479.0","2.75M","3.40%"
"Jul 10, 2011","12,564.0","12,564.0","12,650.0","12,479.0","2.79M","0.00%"
"Jul 03, 2011","12,564.0","12,479.0","12,650.0","12,479.0","1.86M","0.68%"
